AMA,4.21577929216149E-05,-1.98405127083159E-07,-2.469190283092E-07,-3.38747577269922E-05,-101.740426007418,35.2579336849587,23719.5931569514,-138.926127017459,-172.896259256111,-29519.493675933,2419337.47735411,1026661.94709329
ANC,7.00869008826867E-05,-1.50028364634576E-08,-3.1061381352015E-08,-3.38524001961457E-05,-150.050571312087,61.2213560360933,14267.998598796,-6.32334630331325,-13.0916491309138,-29539.997098994,2141722.82974194,1807529.85797726
ANE,1.94024052161291E-05,-3.64060461430374E-09,-5.14516181811961E-09,-1.37287200005394E-05,-93.2281368220676,45.1565995857425,51539.9981878229,-13.6674617310589,-19.3158306653148,-72839.9974389023,4805850.24009449,3287932.40618274
APA,1.98649185538328E-05,0,0,-1.53609831029177E-05,-104.86071712356,39.5902688172043,50340.0000000029,0,0,-65100.0000000037,5278688.5000003,2577326.50000015
APC,1.56054926634524E-05,-3.01694937255561E-09,-3.83050875391566E-09,-1.22910517437916E-05,-122.29082703215,38.2294456480507,64079.9980696444,-15.7290127809633,-19.9705443173858,-81359.9975490297,7837159.42299395,3108424.09024478
APF,1.18877793628144E-05,0,0,-1.0670081092618E-05,-81.7847301474085,26.1656476739223,84120.0000000048,0,0,-93719.9999999853,6879731.50000039,2452244.49999962
APN,2.37079176569449E-05,-4.32257533674133E-09,-6.11186327840808E-09,-1.67672697312196E-05,-83.5808008759528,45.098519582047,42179.9985983607,-10.8739362202528,-15.3750961634869,-59639.9980181658,3526131.45787296,2688766.76619753
ARA,2.10436957765068E-05,4.91470381415002E-08,5.62832873665858E-08,-1.83755314829053E-05,-91.9003115932321,30.0634847211246,47519.8300352025,127.096127880185,145.550742408227,-54419.8053559648,4362711.424572,1647729.1606001
ARB,1.34192163177777E-05,0,0,-9.95619275189111E-06,-83.7551194310252,42.234772003186,74519.9999999407,0,0,-100440.000000006,6241431.49999503,4242060.50000024
ARR,0,-1.5873015873015E-05,-2.12044105173864E-05,0,-88.4489715860899,41.7858968253968,0,-47160.0000000027,-63000.0000000036,0,2632511.50000015,-4171253.50000024
ART,1.90694126620889E-05,0,0,-1.3751375137513E-05,-76.0358600305111,44.0088902640264,52440.000000003,0,0,-72720.0000000041,3987320.50000023,3200326.50000018
ASE,1.39586820721646E-05,1.96342913620871E-09,2.52417397326665E-09,-1.08577631232342E-05,-106.879323335653,39.2356281665462,71639.9988286848,12.9547918315886,16.6546109392701,-92099.9984941634,7656181.14445474,3614985.89444137
ASG,1.30821559393092E-05,0,0,-1.06089539571392E-05,-94.1296376242805,36.1898313176321,76439.9999999392,0,0,-94260.0000000054,7195269.49999427,3411253.50000019
ASH,0,-9.18779860345409E-06,-1.24657192720013E-05,0,-71.5007978060334,42.7882533994855,0,-80220.0000000046,-108840.000000006,0,4657073.50000026,-5735794.00000033
ATL,3.48675034867484E-05,0,0,-2.91545189504357E-05,-84.454689679219,33.6792468415938,28680.0000000016,0,0,-34300.000000002,2422160.50000014,1155198.16666673
ATW,1.96540880503134E-05,0,0,-1.41242937853099E-05,-88.534365172956,44.2748516949153,50880.0000000029,0,0,-70800.000000004,4504628.50000026,3134659.50000018
ATY,1.93348801237421E-05,0,0,-1.37287204832502E-05,-97.1739655839134,44.9285626029654,51720.0000000029,0,0,-72840.0000000041,5025837.50000029,3272596.50000019
AUS,2.62467187002312E-05,-4.26511286247514E-09,-4.91327568330797E-09,-2.27842329113422E-05,-97.689350874831,30.2256357017939,38099.9993324469,-7.1321601146475,-8.21602381710968,-43889.9992309999,3722212.53766105,1325906.39161628
AVL,1.86636804777892E-05,0,0,-1.52765047357221E-05,-82.5568589025756,35.4550947143294,53580.000000003,0,0,-65459.9999999758,4423396.50000025,2320890.49999914
AVP,1.41242935504006E-05,1.94354118373236E-09,2.57601560284527E-09,-1.06564363104046E-05,-75.7352644870649,41.3518473240453,70799.9988224882,12.9126388514478,17.1147179353088,-93839.9984392979,5361348.91130197,3881435.23046914
AZO,1.59337157425238E-05,0,0,-1.18371212121205E-05,-85.566148820905,42.2487630208333,62759.9999999501,0,0,-84480.0000000048,5370131.49999573,3569175.5000002
BAB,2.22506125826725E-05,1.36295863606894E-05,1.75204453387622E-05,-1.73093000725747E-05,-121.472634316714,39.1490818859616,27741.9769906902,21844.4229186344,28080.383921745,-35661.5218240562,2270569.77667116,4049615.4351229
BAD,2.68168409761315E-05,0,0,-2.27221086116779E-05,-93.6884151246983,32.5290842990229,37290.0000000021,0,0,-44010.0000000025,3493641.0000002,1431605.00000008
BAF,2.01531640467542E-05,0,0,-1.49880095923253E-05,-72.733172108021,42.1758168465228,49620.0000000028,0,0,-66720.0000000038,3609020.0000002,2813970.50000016
BAK,1.57084506787962E-05,2.98241724869188E-09,3.83413489841256E-09,-1.22189634678906E-05,-85.9104665728283,39.2753580536631,63659.9981037139,15.5381982191149,19.9755913014824,-81839.9975621732,5468275.59061472,3215630.10122397
BAZ,1.40056022408956E-05,0,0,-1.22279285888963E-05,-98.0527240896359,29.7209036439227,71400.0000000041,0,0,-81780.0000000046,7000964.5000004,2430575.50000014
BBG,1.56936597614555E-05,0,0,-1.2655024044545E-05,-93.2129708097928,36.5475449253354,63720.0000000036,0,0,-79020.0000000045,5939530.50000034,2887987.00000016
BCT,1.35943447525822E-05,0,0,-1.22549019607836E-05,-80.1186310494834,26.3936458333333,73560.0000000042,0,0,-81600.0000000046,5893526.50000033,2153721.50000012
BDL,2.33754090696574E-05,0,0,-1.74337517433816E-05,-72.7052711547452,41.9598239191074,42780.0000000024,0,0,-57359.9999999788,3110331.50000018,2406815.49999911
BDR,1.42085819835294E-05,0,0,-1.07388316151197E-05,-73.1376314293834,41.1754134450172,70379.999999944,0,0,-93120.0000000053,5147426.49999591,3834254.50000022
BEC,1.73973556019475E-05,0,0,-1.3819789939198E-05,-97.2300887265136,37.7101506357103,57480.0000000033,0,0,-72359.9999999733,5588785.50000032,2728706.49999899
BED,0,-1.52625152625144E-05,-2.06015657189935E-05,0,-71.2644004944376,42.4793727106227,0,-48540.0000000028,-65520.0000000037,0,2783248.50000016,-3459174.0000002
BET,2.33754090696375E-05,0,0,-1.14155251141546E-05,-161.855364656381,60.79375,42780.0000000389,0,0,-87600.000000005,6924172.5000063,5325532.5000003
BFF,2.46184145741E-05,0,0,-1.84162062615091E-05,-103.615497291974,41.8968232044199,40620.0000000023,0,0,-54300.0000000031,4208861.50000024,2274997.50000013
BFI,2.16450216450204E-05,0,0,-1.46455770357344E-05,-122.32117965368,47.5469756883421,46200.0000000026,0,0,-68280.0000000039,5651238.50000032,3246507.50000018
BFL,0,-1.95848021935051E-05,-2.39291696578115E-05,0,-119.027578368031,35.4502154328241,0,-41790.0000000024,-51059.9999999811,0,1810087.99999933,-4974162.50000028
BFM,2.21043324491588E-05,0,0,-1.91131498470937E-05,-88.0875663129973,30.6509269877676,45240.0000000026,0,0,-52320.000000003,3985081.50000023,1603656.50000009
BGM,1.64853278059237E-05,2.14321472077197E-09,2.88305837809088E-09,-1.22549017733741E-05,-75.9938050842316,42.2256661634223,60659.9990723536,10.6086042449027,14.2707238111451,-81599.9987521274,4609181.55509455,3446420.49444621
BGR,3.13283208020032E-05,0,0,-2.23114680946089E-05,-68.8516134085213,44.8350624721107,31920.0000000018,0,0,-44819.9999999834,2197743.50000012,2009507.49999926
BHM,2.74122797054268E-05,6.18523609853714E-09,7.390746752609E-09,-2.29410406894742E-05,-86.7788605706842,33.5922868206234,36479.9986741009,9.83553482720435,11.7524935065172,-43589.9984156722,3165297.92542582,1465141.24579519
BIF,2.93205668239344E-05,-5.4335110209814E-06,-6.36273432790195E-06,-2.50385470725448E-05,-106.402241800277,31.8833304339443,32571.8922263929,-7068.29093851001,-8277.0895688609,-38142.2428321789,3729623.53432058,464019.730156052
BIL,-6.86037034607919E-09,-1.7543858992859E-05,-2.50815139852655E-05,4.7986485210227E-09,-108.508597427891,45.8228449383362,-10.9053606390953,-39869.9985085689,-56999.9978677567,15.5908090447912,2610718.73839188,-4326952.03284225
BIS,2.76395798783843E-05,0,0,-1.89825360668174E-05,-100.771158098397,46.7942198177677,36180.0000000021,0,0,-52680.000000003,3645900.50000021,2465119.50000014
BIX,1.57972556037538E-05,-1.12464409967948E-07,-1.29733826474847E-07,-1.36944163204305E-05,-88.9365451858999,30.42614463669,63297.8655061324,-519.829171963858,-599.651281781877,-73017.5377449732,5647738.55238823,2175410.35380222
BJC,0,-1.27420998980625E-05,-1.65343915343976E-05,0,-105.096188822751,39.9187882262997,0,-60479.9999999776,-78480.0000000045,0,3132826.50000018,-6356217.49999765
BJI,2.23713646532426E-05,0,0,-1.51515151515143E-05,-94.9530984340045,47.5294015151515,44700.0000000025,0,0,-66000.0000000038,4244403.50000024,3136940.50000018
BKF,2.39463601532553E-05,0,0,-1.84672206832901E-05,-104.774149904215,39.7242289935365,41760.0000000024,0,0,-54149.9999999915,4375368.50000025,2151066.99999966
BKL,2.03998368013044E-05,0,0,-1.53327200245315E-05,-81.6971134230926,41.5376341613002,49020.0000000028,0,0,-65220.0000000037,4004792.50000023,2709084.50000015
BKT,1.43926309729288E-05,0,0,-1.15101289134432E-05,-77.9674654576856,37.0880697513812,69480.0000000632,0,0,-86880.0000000049,5417179.50000493,3222211.50000018
BKV,2.60010400416002E-05,0,0,-2.29568411386605E-05,-82.4783541341654,28.5000573921029,38460.0000000022,0,0,-43559.9999999978,3172117.50000018,1241462.49999994
BKX,1.80570603105804E-05,0,0,-1.29701686121968E-05,-96.8307150595883,44.32135538262,55380.0000000032,0,0,-77099.9999999715,5362485.00000031,3417176.49999874
BLI,1.60410648237306E-05,-2.07919828838599E-09,-3.11779685592432E-09,-1.06974751937459E-05,-122.549097841835,48.8058478469272,62339.9988224897,-12.1166178469368,-18.1690958667252,-93479.9982343012,7640597.37328555,4560885.68996829
BLV,4.01123144805432E-05,0,0,-3.14663310258051E-05,-89.8677095868432,38.5838000839102,24930.0000000014,0,0,-31779.9999999973,2240402.00000013,1226193.16666656
BMG,1.42938822184097E-05,0,0,-1.11333778668442E-05,-86.6286377930246,39.1616677800045,69960.000000004,0,0,-89820.0000000051,6060539.50000034,3517501.0000002
BMI,2.23114680945994E-05,0,0,-1.70415814587584E-05,-88.9378960285587,40.5009628493524,44820.0000000025,0,0,-58680.0000000033,3986196.50000023,2376596.50000014
BNA,3.20204931155922E-05,0,0,-2.59605399792301E-05,-86.7032180595581,36.1564511941848,31230.0000000018,0,0,-38520.0000000022,2707741.50000015,1392746.50000008
BOI,6.91987430382555E-09,-1.83150176242511E-05,-2.51952623402288E-05,-5.03021632085995E-09,-116.192031281223,43.5772498140792,10.9008510112762,-39689.9985030439,-54599.997940672,-14.9958796870838,2380584.34213066,-4611008.06842207
BOS,2.88350634371379E-05,0,0,-2.13812272824448E-05,-71.0300893886967,42.3945691682703,34680.000000002,0,0,-46770.0000000027,2463323.50000014,1982794.00000011
BOW,1.72354360565312E-05,0,0,-1.53186274509795E-05,-81.7957083764219,27.9640088848039,58020.0000000033,0,0,-65280.0000000037,4745787.00000027,1825490.5000001
BPT,1.37965278573894E-05,8.94397641500064E-08,1.02618802245045E-07,-1.20246794023897E-05,-94.0299487028468,29.9674058101881,72477.9951381124,539.092525820671,618.52834502325,-83157.6997197926,6796566.47500147,2542711.37629379
BQK,2.21926320461594E-05,0,0,-1.9047619047618E-05,-81.4827452285841,31.2806761904762,45060.0000000026,0,0,-52500.000000003,3671612.50000021,1642235.50000009
BQN,2.66240681576357E-05,0,0,-2.53678335870102E-05,-67.1507055378062,18.5263698630137,37559.9999999701,0,0,-39420.0000000022,2522180.49999799,730309.500000042
BRD,2.19876868953374E-05,0,0,-1.52068126520673E-05,-94.1537928759895,46.421875,45480.0000000026,0,0,-65760.0000000037,4282114.50000024,3052702.50000017
BRL,1.71644352900926E-05,0,0,-1.30412102243081E-05,-91.1398472365259,40.797672143975,58259.9999999536,0,0,-76680.0000000044,5309807.49999577,3128365.50000018
BRO,1.386577653845E-05,7.84089598840258E-09,8.68238981743895E-09,-1.25219108934789E-05,-97.4351119624536,25.9215000594553,72119.9858610996,45.1596655360674,50.0062519371821,-79859.9843436797,7025722.66004425,2074490.72598049
BTL,2.57400257400243E-05,0,0,-1.91570881226124E-05,-85.2714929214929,42.3279214559387,38850.0000000022,0,0,-52199.9999999807,3312797.50000019,2209517.49999918
BTM,2.184359982525E-05,0,0,-1.52207001522061E-05,-112.513947138488,45.9733105022831,45780.0000000026,0,0,-65700.0000000037,5150888.50000029,3020446.50000017
BTR,1.62760416666657E-05,0,0,-1.40765765765788E-05,-91.1640543619792,30.548951295045,61440.0000000035,0,0,-71039.9999999889,5601119.50000032,2170197.49999966
BTV,2.13401621852314E-05,0,0,-1.52625152625144E-05,-73.1709880495092,44.4888202075702,46860.0000000027,0,0,-65520.0000000037,3428792.5000002,2914907.50000017
BUF,2.08333333333322E-05,0,0,-1.53045607591119E-05,-78.74765625,42.9591903887358,48000.0000000027,0,0,-65339.9999999759,3779887.50000022,2806953.49999896
BUR,1.51653012476965E-05,3.36999743837422E-09,4.05380947546017E-09,-1.2607160416958E-05,-118.371228856007,34.2169097878433,65939.9976441761,17.626302497775,21.2028861711178,-79319.9971661518,7804673.05465995,2716171.63449305
BVI,1.51377535573712E-05,0,0,-1.15021854152282E-05,-80.4036557674841,40.7867092247527,66060.0000000038,0,0,-86940.0000000049,5311465.5000003,3545996.5000002
BVY,1.55472636815912E-05,0,0,-1.1478420569329E-05,-70.9290656094527,42.5992252066116,64320.0000000037,0,0,-87120.0000000049,4562157.50000026,3711244.50000021
BWI,2.84414106939688E-05,0,0,-2.21190002211935E-05,-76.6945819112628,39.2069564255696,35160.000000002,0,0,-45209.9999999929,2696581.50000015,1772546.49999972
BZN,1.96309383588524E-05,0,0,-1.37287204832502E-05,-111.170583038869,45.7947075782537,50940.0000000029,0,0,-72840.0000000041,5663029.50000032,3335686.50000019
CAE,2.75482093664131E-05,0,0,-2.29568411386629E-05,-81.1425482093664,33.9672520661157,36299.9999999711,0,0,-43559.9999999932,2945474.49999766,1479613.49999977
CAK,1.91131498470937E-05,0,0,-1.44927536231876E-05,-81.4595470183486,40.9335434782609,52320.000000003,0,0,-69000.0000000039,4261963.50000024,2824414.50000016
CBM,1.93117275043306E-05,1.6174358081874E-05,1.93490953981084E-05,-1.61431213918742E-05,-88.4888815424552,33.6482563808027,25840.9530513288,25890.9548954683,30972.8864468478,-30913.0701346678,1244453.40948615,3331232.55017518
CCR,1.17536430648397E-05,2.8830114046047E-09,3.64341074545559E-09,-9.30059479125476E-06,-122.066265674227,38.0000860299531,85079.9959123291,26.3732163398416,33.3291986467112,-107519.99483429,10384130.8721806,4088988.33367557
CDB,2.88350629702527E-05,-2.96365627883894E-09,-5.18896220447233E-09,-1.6469037941508E-05,-162.742741559828,55.2302971856427,34679.999438478,-6.24077729682887,-10.9267588657281,-60719.9990168508,5644521.67405065,3352567.94960585
CDC,1.73973556019475E-05,0,0,-1.38197899391921E-05,-113.11178670842,37.7174751243781,57480.0000000033,0,0,-72360.0000000041,6501665.50000037,2729236.50000016
CDW,1.21300339640841E-05,0,0,-9.20810313075454E-06,-74.29019286754,40.8849953959484,82440.000000075,0,0,-108600.000000006,6124483.50000557,4440110.50000025
CEF,2.86861732644849E-05,0,0,-2.13265088505045E-05,-72.5637837062536,42.2213265088505,34860.000000002,0,0,-46889.9999999927,2529573.50000014,1979757.99999969
CEZ,1.73070266528348E-05,0,0,-1.38083402375086E-05,-108.640628245068,37.3208298812483,57779.999999954,0,0,-72419.9999999732,6277255.49999501,2702774.499999
CGF,1.24007936507824E-05,0,0,-9.31098696462566E-06,-81.4978360615079,41.5761499068901,80640.0000000733,0,0,-107399.999999915,6571985.50000598,4465278.49999645
CGI,1.72711571675292E-05,0,0,-1.38197899391921E-05,-89.5851554404145,37.2420743504699,57900.0000000033,0,0,-72360.0000000041,5186980.50000029,2694836.50000015
CHA,1.67672702883961E-05,0,0,-1.37969094922729E-05,-85.215233065057,35.0505725717439,59640.0000000034,0,0,-72480.0000000041,5082236.50000029,2540465.50000014
CHD,0,-9.17767988252518E-06,-1.0921799912625E-05,0,-111.796346657929,33.2770603891336,0,-91560.0000000052,-108960.000000006,0,3625868.50000021,-10236073.5000006
CHO,1.4594279042602E-05,0,0,-1.15101289134432E-05,-78.4646307647402,38.1528832872928,68520.0000000623,0,0,-86880.0000000049,5376396.50000489,3314722.50000019
CHS,2.267573696145E-05,0,0,-1.90912562046572E-05,-80.0587868480726,32.9222699503627,44100.0000000025,0,0,-52380.000000003,3530592.5000002,1724468.5000001
CIC,1.39236981342237E-05,0,0,-1.07526881720424E-05,-121.869319131161,39.8088978494624,71820.0000000041,0,0,-93000.0000000053,8752654.5000005,3702227.50000021
CID,0,-1.32696390658167E-05,-1.77304964538947E-05,0,-91.6909308510638,41.8957470806794,0,-56400.0000000192,-75360.0000000043,0,3157263.50000018,-5171368.50000176
CIU,2.74122807017528E-05,0,0,-1.87476565429311E-05,-84.490391995614,46.2670322459693,36480.0000000021,0,0,-53340.000000003,3082209.50000018,2467883.50000014
CKB,1.48279949668407E-05,-2.26934713914234E-09,-2.92350058494493E-09,-1.15101286897299E-05,-80.2377410438573,39.3109767378706,67439.9986892261,-13.2965297100209,-17.1293372065038,-86879.9983113873,5411906.52180066,3414270.70909753
CLE,0,-1.56201187129013E-05,-2.07425845260308E-05,0,-81.8273698402821,41.4201890034364,0,-48210.0000000027,-64020.0000000036,0,2651720.50000015,-3944897.50000022
CLL,1.40646976090006E-05,0,0,-1.21654501216538E-05,-96.3766947960619,30.601295620438,71100.000000004,0,0,-82200.0000000047,6852383.00000039,2515426.50000014
CLT,2.73448176913644E-05,4.1450109858262E-09,5.04610033057103E-09,-2.24618145321922E-05,-80.970104685519,35.242325946782,36569.9993773339,6.74847746398486,8.21553778224243,-44519.9992419717,2960787.14327174,1569534.74936278
CMA,0,-1.53186274509795E-05,-1.84229918938773E-05,0,-119.064894988946,34.2248697916667,0,-54280.0000000185,-65280.0000000037,0,2234199.50000013,-6462842.5000022
CMH,-7.31309524576348E-09,-1.92012280530081E-05,-2.49376547880535E-05,5.63085866657128E-09,-82.8607879520272,40.0104865027287,-11.7595303058624,-40099.9982757196,-52079.9977606003,15.2727266160118,2082771.64351463,-3323328.52322319
CMI,1.79791414532926E-05,-7.62891958791112E-09,-9.92500218233097E-09,-1.3819787833501E-05,-88.2898924261362,40.0566050998138,55619.9915253055,-30.7038319212285,-39.9447910431517,-72359.9889746693,4912283.12123244,2895784.66536782
CMX,2.00320512820501E-05,0,0,-1.36500136500129E-05,-88.5051782852564,47.1877218127218,49920.0000000028,0,0,-73260.0000000042,4418178.50000025,3456972.5000002
CMY,1.4827995255028E-05,0,0,-1.06089539571392E-05,-90.7498739620403,43.9694302991725,67440.0000000613,0,0,-94260.0000000054,6120171.50000557,4144558.50000024
CNO,0,-1.22458976242952E-05,-1.46972369194583E-05,0,-117.617394179894,33.9851273573353,0,-68040.0000000039,-81660.0000000046,0,2775225.50000016,-8002687.50000046
CNW,2.14500207150479E-05,4.80506783667926E-09,5.61518866886071E-09,-1.83553591361148E-05,-97.0915663647626,31.6617343765042,46619.9984025959,12.2041880635068,14.2617796160414,-54479.9981332781,4525957.11615283,1726116.15346359
COE,2.47279920870411E-05,0,0,-1.66666666666657E-05,-116.841975766568,47.793425,40440.0000000023,0,0,-60000.0000000034,4725089.50000027,2867605.50000016
COF,2.17580504786759E-05,0,0,-1.92344681669561E-05,-80.6261205395996,28.2595499134449,45960.0000000026,0,0,-51989.9999999974,3705576.50000021,1469213.99999993
COS,3.79218809252917E-05,0,0,-2.96823983377903E-05,-104.731702692454,38.837874740279,26370.0000000015,0,0,-33689.9999999947,2761775.00000016,1308447.9999998
COU,1.96309383588524E-05,0,0,-1.53468385512641E-05,-92.2375441696113,38.8339702271332,50940.0000000029,0,0,-65159.9999999759,4698580.50000027,2530421.49999907
CPR,2.57997936016497E-05,0,0,-1.89609404626459E-05,-106.485307017544,42.9296643913538,38760.0000000022,0,0,-52740.000000003,4127370.50000023,2264110.50000013
CPS,2.24921277552844E-05,0,0,-1.76553672316374E-05,-90.1743252361673,38.5925759180791,44460.0000000025,0,0,-56640.0000000032,4009150.50000023,2185883.50000012
CRE,1.60410651267235E-05,0,0,-1.33868808567653E-05,-78.736517484761,33.8288420348059,62340.0000000035,0,0,-74699.9999999724,4908434.50000028,2527014.49999907
CRG,1.09505037231613E-05,0,0,-9.50209045990064E-06,-81.5243484450285,30.3480948308628,91320.000000083,0,0,-105240.000000006,7444803.50000677,3193833.50000018
CRP,1.42694063927054E-05,0,0,-1.26774847870193E-05,-97.5153610159817,27.7864076233942,70079.9999999442,0,0,-78879.9999999933,6833876.49999456,2191791.83333315
CRQ,0,-8.4090144635044E-06,-1.03263114415437E-05,0,-117.267921313507,33.1344643457787,0,-96840.0000000881,-118920.000000007,0,3940350.50000022,-11356225.5000103
CRW,1.3808331826366E-05,1.19920913412422E-08,1.52409843558123E-08,-1.08648347551654E-05,-81.6042234935369,38.3859040533479,72419.9558864822,79.93372614402,101.589342091903,-92039.943935264,5905874.66681419,3539559.38662749
CSG,0,-1.10815602836873E-05,-1.30684788290673E-05,0,-84.9217786199686,32.5265015514184,0,-76519.9999999826,-90240.0000000051,0,2935191.50000017,-6498214.49999852
CSM,2.74348417888436E-05,-4.12245736391004E-09,-5.02838009326311E-09,-2.24921273774932E-05,-99.2230116096555,35.3703024695935,36449.9993877662,-6.68071836286036,-8.14882684260005,-44459.9992532259,3616966.93889445,1571900.74038882
CVG,3.5919540229883E-05,0,0,-2.80112044817971E-05,-84.6988326149425,39.0829831932773,27840.0000000016,0,0,-35699.9999999944,2358015.50000013,1395262.49999978
CVS,2.44379276637327E-05,0,0,-2.02388180530246E-05,-103.339821603128,34.4083080348108,40920.0000000023,0,0,-49410.0000000028,4228665.50000024,1700114.5000001
CWA,2.54452926208637E-05,0,0,-1.81356546971335E-05,-89.6826590330789,44.7996644903881,39300.0000000022,0,0,-55140.0000000031,3524528.5000002,2470253.50000014
CWF,2.55232255675417E-05,4.67986199524886E-09,5.38578298534325E-09,-2.21778659954843E-05,-93.1702593443869,30.2387520467702,39179.999127712,8.26756681319097,9.51466532942167,-45089.9989961293,3650122.96823608,1364235.5907772
